Site,Date,Lat,Lon,Temp1,Temp7,Temp30,MaxT1,MaxT7,MaxT30,MinT1,MinT7,MinT30
P263,9/5/2019,39.58204,22.11037,14.72,15.09,13.73,21.27,23.18,26.77,8.33,6.63,4.61
P263,20/05/2020,39.58204,22.11037,23.71,25.34,17.85,29.02,36.2,36.2,19.05,13.41,3.64
P263,11/5/2021,39.58204,22.11037,16.39,18.85,15.49,21.94,28.21,31.08,10.65,10.65,2.4
P263,25/08/2020,39.58204,22.11037,27.34,26.25,26.12,32.66,33.45,37.47,21.93,18.31,17.04
P263,15/07/2021,39.58204,22.11037,30.27,28.23,27.63,37.05,37.05,38.6,24,20.88,12.42
P263,19/02/2020,39.58204,22.11037,8.99,8.28,6.4,16.77,16.77,17.1,2.02,1.52,-3.11
P266,23/08/2018,39.568569,22.078457,24.41,25.14,25.05,30.55,31.73,32.41,18.6,18.36,17.86
P266,15/07/2021,39.568569,22.078457,30.27,28.23,27.63,37.05,37.05,38.6,24,20.88,12.42
P266,19/02/2020,39.568569,22.078457,8.99,8.28,6.4,16.77,16.77,17.1,2.02,1.52,-3.11
P300,4/6/2019,39.526683,21.940047,17.34,20.43,18.72,23.57,28.15,29.89,12.46,12.46,7.73
P300,10/5/2021,39.526683,21.940047,16.3,19.85,15.47,19.66,29.16,31.06,13.28,11.22,-0.59
P300,2/9/2019,39.526683,21.940047,26.35,26.9,27.69,32.27,34.5,37.45,20.8,19.91,19.03
PARK_KYKL,1/5/2018,38.89842487,21.7852023,13.4,14.76,12.18,18.01,21.89,21.89,9.02,7.51,2.14
PARK_KYKL,29/08/2021,38.89842487,21.7852023,20.43,20.99,23.9,26.55,28.37,35.86,14.57,14.19,14.19
PARK_KYKL,6/2/2020,38.89842487,21.7852023,2.41,5.32,2.76,7.58,12.2,12.2,-1.28,-1.28,-8.11
PETHELINO,20/05/2020,40.942397,23.693368,24.29,23.88,18.06,29.24,33.84,33.84,18.12,14.62,7.88
PETHELINO,15/09/2018,40.942397,23.693368,24.61,24.38,27.2,30.26,30.62,35.02,20.1,18.17,18.17
PETHELINO,14/09/2019,40.942397,23.693368,25.38,25.67,27.56,30.97,30.97,36.69,19.38,19.38,17.87
PETHELINO,27/09/2021,40.942397,23.693368,22.96,20.93,23.32,29.35,32.04,32.48,16.76,10.82,10.82
PINIOS,17/04/2021,37.81041836,21.23455319,14.96,13.08,12.53,20.03,20.03,21.26,8.77,6.28,4.62
PINIOS,23/01/2020,37.81041836,21.23455319,7.48,8.73,8.49,13.17,15.32,15.32,2.46,2.46,2.46
PINIOS,2/2/2021,37.81041836,21.23455319,13.47,11.43,12.06,15.27,17.36,21.22,12.41,5.36,2.84
PLATANIA,15/09/2018,40.3895417,21.35130417,20.12,19.08,20.88,25.39,25.39,28.77,13.8,11.96,11.96
PLATY,21/05/2018,40.67399322,22.54061186,20.15,20.75,20.34,24.64,27.41,28.65,14.94,13.51,10.43
PLATY,25/05/2020,40.67399322,22.54061186,18.48,20.4,18.68,22.42,29.95,34.16,14.7,10.88,6.24
PLATY,25/05/2021,40.67399322,22.54061186,24.9,20.64,18.88,33.42,33.42,33.42,16.56,11.95,8.68
PLATY,7/10/2018,40.67399322,22.54061186,16.45,17.36,20.73,21.6,24.51,31.61,12.1,12.1,6.36
PLATY,21/07/2019,40.67399322,22.54061186,24.98,22.46,26.45,29.95,29.95,37.66,17.97,15.79,15.79
POLYKASTRO,24/07/2019,41.02184,22.55418,28.48,26.26,26.95,33.81,33.81,38.55,20.92,16.18,16.13
PORTAIK,17/02/2019,39.526511,21.7122,5.06,5.4,6.5,8.81,13.73,16.3,0.97,-0.24,-3.11
PSAR_DW,18/05/2018,41.046062,22.662448,23.16,21.02,20.99,27.65,27.65,29.1,18.47,13.16,11.34
PSAR_DW,29/01/2021,41.046062,22.662448,2.26,6.29,6.14,6.87,14.83,16.61,-2.91,-2.91,-5.67
RIZARI,3/5/2018,40.782143,22.088063,20.66,21.59,18.25,25.4,28.48,28.72,16.44,13.12,4.49
RIZARI,14/05/2021,40.782143,22.088063,20.15,18.19,16.49,26.89,26.89,30.85,13.94,10.77,2.93
RIZARI,22/01/2020,40.782143,22.088063,-0.67,2.19,2.28,5.78,10.66,14.35,-4.65,-4.65,-4.93
S15,16/09/2018,40.912552,23.79774,25.17,24.48,27.18,30.58,30.58,34.96,19.38,18.57,18.57
S15,13/09/2019,40.912552,23.79774,26.32,25.81,27.77,30.55,30.55,36.5,22.15,21.18,18.39
SKALA,6/3/2019,36.84859535,22.68023396,12.05,10.27,8.9,18.72,18.72,18.72,6.4,1.52,1.1
T_XINIADA,11/5/2021,39.119366,22.164597,14.94,17.4,14.09,19.98,27.61,28.94,9.87,9.87,-0.17
T_XINIADA,2/3/2018,39.119366,22.164597,4.09,4.95,5.67,9.51,9.89,14.15,-0.72,-0.72,-4.84
T2,10/7/2020,40.546872,22.329773,23.64,25.07,23.67,27.74,31.98,33.65,18.61,16.68,12.8
T2,23/07/2021,40.546872,22.329773,24.53,26.05,27.47,30.45,33.57,37.18,17.32,17.32,17.32
TERPSITHEA,6/6/2019,39.634724,22.354996,22.03,21.32,20.2,27.14,30.49,30.49,16.5,14.18,8.09
TERPSITHEA,20/05/2020,39.634724,22.354996,22.94,25.71,19.05,28.37,38.78,38.78,17.29,16.18,5.81
TERPSITHEA,12/5/2021,39.634724,22.354996,18.25,19.89,16.78,25.22,29.12,33.37,11.87,11.59,6.72
TERPSITHEA,24/08/2020,39.634724,22.354996,28.36,26.73,27.14,34.45,34.45,39.18,22.8,20.42,19.27
TERPSITHEA,19/02/2020,39.634724,22.354996,8.4,8.78,7.06,16.49,16.49,17.95,2.18,2.18,-0.97
THOK,26/04/2018,37.41756452,22.08756002,18.33,16,14.1,25.24,25.24,27.14,13.06,6.22,2.68
THOK,25/05/2020,37.41756452,22.08756002,17.92,20.99,18.59,22.41,36.24,37.12,13.38,13.35,5.1
THOK,24/08/2018,37.41756452,22.08756002,24.5,24.51,24.09,31.05,31.64,33.35,17.35,16.72,15.38
THOK,20/07/2019,37.41756452,22.08756002,22.22,21.46,24.16,27.17,28.04,35.58,16.11,14.7,14.7
THOK,31/01/2020,37.41756452,22.08756002,9.03,7.42,4.57,12.93,12.93,13.56,5.81,-0.18,-3.56
TITAR_DW,17/05/2018,39.786852,22.380001,21.38,19.62,19.11,26.84,27.02,28.27,16.32,12.97,9.47
TITAR_DW,6/3/2018,39.786852,22.380001,9.21,7.53,7.39,10.16,19.15,19.15,8.54,-3.95,-3.95
TITAR_DW,28/02/2021,39.786852,22.380001,12.59,10.25,8.15,18.85,18.85,18.85,6.76,2.41,-7.49
TITAR_MD,6/3/2018,39.715889,22.188656,9.43,7.25,6.74,10.73,18.55,18.55,8.57,-2.06,-2.06
TITAR_MD,19/02/2019,39.715889,22.188656,6.75,5,6.52,13.66,13.66,14.73,1,-0.64,-0.64
TITAR_MD,20/02/2020,39.715889,22.188656,8.2,7.62,6.23,14.52,16.38,17.02,2.28,0.2,-2.52
TITAR_MD,1/3/2021,39.715889,22.188656,6.92,9.21,7.03,9.39,19.03,19.34,3.36,1.55,-7.35
VALTOTOPI,23/05/2018,40.9928928,23.5981913,23.51,22.98,22.27,26.79,28.28,29.88,19.38,16.86,13.94
VALTOTOPI,21/05/2019,40.9928928,23.5981913,21.33,19.81,17.46,25.99,27.39,27.39,15.23,11.88,6.46
VALTOTOPI,20/05/2020,40.9928928,23.5981913,24.67,24.29,18.59,29.27,34.37,34.37,19.94,14.81,8.44
VALTOTOPI,17/09/2018,40.9928928,23.5981913,26.38,25.32,27.53,31.31,31.36,35.16,19.37,18.2,18.2
VALTOTOPI,13/09/2019,40.9928928,23.5981913,27.26,26.47,28.41,31.25,31.28,36.8,22.98,21.44,17.89
VALTOTOPI,28/02/2018,40.9928928,23.5981913,0.86,5.12,7.25,5.06,11.33,15.6,-1.74,-1.83,-1.83
VALTOTOPI,27/02/2019,40.9928928,23.5981913,4.8,5.33,7.24,11.79,16.31,18.1,-1.23,-1.54,-1.54
VALTOTOPI,4/2/2020,40.9928928,23.5981913,10.3,8.7,4.87,16.55,16.78,16.78,4.96,1.7,-2.81
VARDAROV,21/05/2018,40.696548,22.676432,21.05,21.51,21.09,25.31,27.57,29.68,16.22,14.66,11.66
VARDAROV,18/09/2018,40.696548,22.676432,23.14,24.31,26.18,28.27,31.52,35.35,19.07,17.85,17.85
VARDAROV,31/08/2021,40.696548,22.676432,25.98,26.36,28.21,31.7,32.45,40.9,20.85,20.23,20.23
VARDAROV,25/02/2019,40.696548,22.676432,1.71,6.45,6.79,5.76,17.07,17.07,-1.18,-1.18,-2.22
VOZVOZ,21/02/2018,41.01488751,25.31924269,6.59,7.2,7.06,8.72,12.46,14.43,4.45,1.26,-1.66
VOZVOZ,21/02/2019,41.01488751,25.31924269,8.05,6.48,8.4,13.22,13.68,14.97,3.1,0.83,0.83
ZEVGO,18/09/2018,41.09019,23.29307,25.07,25.16,26.9,28.12,31.43,34.4,22.41,18.32,17.6
3POTAMO,24/08/2018,37.36144199,22.09469877,24.5,24.51,24.09,31.05,31.64,33.35,17.35,16.72,15.38
A25,24/01/2020,40.895188,22.615196,2.79,2.21,2.79,9.57,9.95,11.73,-1.99,-3.36,-3.42
AG31,11/9/2019,41.041846,24.037177,23.63,23.76,25.49,26.47,30.18,33.69,20.53,18.43,17.66
AG31,24/09/2021,41.041846,24.037177,15.49,20.97,22.19,19.52,29.82,29.89,9.9,9.9,9.9
ALMYR_DW,12/5/2021,39.18198732,22.77727457,16.57,18.67,16.28,19.77,26.24,32.65,13.67,13.01,7.84
ALMYR_DW,31/05/2019,39.18198732,22.77727457,24.42,21.92,19.1,30.64,30.64,30.64,17.59,14.91,10.9
ALMYR_DW,28/08/2020,39.18198732,22.77727457,26.2,26.37,26.17,30.73,31.71,37.04,22.24,20.96,20.42
ALMYR_DW,31/08/2021,39.18198732,22.77727457,27.4,28.17,28.77,31.54,35.74,41.56,23.93,22.45,22.15
ALMYR_DW,1/9/2019,39.18198732,22.77727457,25.5,26.87,26.97,29.26,31.55,36.82,22.53,22.53,21.25
ANTHEM_DW,20/05/2018,40.516981,22.991656,20.42,20.37,19.52,22.98,24.35,25.46,17.38,15.76,11.27
ANTHEM_DW,5/9/2020,40.516981,22.991656,24.92,26.13,25.23,28.12,30.44,30.44,22.11,21.95,20.02
ANTHEM_DW,19/09/2019,40.516981,22.991656,24.04,23.42,24.89,28.09,28.43,31.59,20.34,18.2,18.2
ANTHEM_DW,31/01/2021,40.516981,22.991656,8.91,7.6,7.81,12.45,13.95,16.51,5.82,1.59,-2.73
ANTHEM_DW,1/3/2019,40.516981,22.991656,7.65,5.45,7.66,12.39,12.39,15.3,3.14,-0.55,-0.55
BOGDANO,29/05/2021,40.72882778,23.06355,21.27,21.97,19.84,24.95,31.34,31.34,17.23,13.32,12.13
BOGDANO,19/09/2018,40.72882778,23.06355,21.82,22.79,24.69,25.22,29.24,32.17,18.76,16.95,16.53
BOGDANO,19/09/2019,40.72882778,23.06355,24.89,23.93,25.71,30.86,30.86,34.63,20.17,16.69,16.69
BOGDANO,26/02/2018,40.72882778,23.06355,4.5,6.63,7.02,6.2,11.03,14.56,2.21,2.21,-2.05
BOGDANO,27/02/2019,40.72882778,23.06355,5.13,4.49,6.51,11.3,15.28,16.07,-1.86,-5.65,-5.65
BOGDANO,5/2/2020,40.72882778,23.06355,11.45,9.26,5,16.86,16.86,16.86,7.22,2.53,-2.69
DERVENI_(Volvi),4/2/2021,40.672012,23.29088,9.48,7.67,6.42,14.88,15.28,17.12,4.95,-0.97,-5.48
ELASSON_MD,6/6/2019,39.87154345,22.14997069,21.31,20.31,19.51,26.13,28.11,28.26,14.9,11.1,8.36
ELASSON_MD,11/5/2021,39.87154345,22.14997069,16.88,20.11,16.83,22.38,28.66,32.69,10.87,10.87,3.8
ELASSON_MD,16/05/2018,39.87154345,22.14997069,21.12,19.24,19.13,26.56,26.56,29.12,16.1,12.06,8.84
ELASSON_MD,13/07/2021,39.87154345,22.14997069,29.75,29.59,28.16,34.34,36.82,39.43,24.75,23.2,13.81
ELASSON_MD,19/02/2019,39.87154345,22.14997069,7.69,5.58,7.02,14.5,14.5,15.49,1.34,-0.56,-1.08
ELASSON_MD,1/3/2021,39.87154345,22.14997069,7.04,9.84,7.69,9.48,19.96,19.96,4.27,1.5,-9.91
ELASSON_MD,16/09/2019,39.87154345,22.14997069,23.84,24.18,26.18,29.7,30.28,34.31,17.25,16.92,16.92
ELKE,30/08/2019,38.81332521,22.49479135,26.91,27.5,27.76,31.95,32.69,38.37,22.16,22.16,20.82
ENIPEA,14/07/2021,39.563521,22.087928,29.24,28.16,27.27,34.97,35.42,38.6,23.31,20.88,12.42
ENIPEA,19/02/2020,39.563521,22.087928,8.99,8.28,6.4,16.77,16.77,17.1,2.02,1.52,-3.11
ERKY,22/05/2020,38.46027098,22.93156164,19.8,25.87,19.33,25.89,36.82,36.82,14.89,14.89,5.08
ERKY,13/05/2021,38.46027098,22.93156164,19.68,18.76,16.93,26.78,28.41,30.95,13,9.24,6.1
ERKY,27/08/2021,38.46027098,22.93156164,29.05,26.77,29.95,36.46,36.46,42.82,21.06,19.34,19.34
EVROS_MD,8/9/2019,41.57141212,26.58694203,22.2,23.61,25.48,27.75,31.88,35.9,16.03,16.03,16.01
EVROS_MD,8/9/2020,41.57141212,26.58694203,25.3,25.38,25.73,32.62,35.29,35.71,17.46,15.9,15.9
EVZONI,24/01/2020,41.1078152,22.53639423,1.8,1.33,1.97,7.37,9.45,10.58,-1.91,-4.53,-4.53
FLORI,16/09/2018,40.81964444,21.49683889,21.47,20.09,21.98,26.92,26.92,29.26,16.75,14.03,14.03
FLORI,4/9/2019,40.81964444,21.49683889,23.24,24.7,25.77,28.59,31.8,35.54,17.88,17.88,15.12
FLORI,2/9/2020,40.81964444,21.49683889,25.81,25.4,23.7,31.98,34.38,34.38,19.06,15.7,15.06
FLORI,29/08/2021,40.81964444,21.49683889,24.66,24.39,26.81,30.5,30.86,37.56,18.32,18.32,16.32
GALLIKOS_MD,18/05/2018,40.80758333,22.85614722,22.59,20.34,20.35,26.77,26.77,28.81,18.37,14.06,11.51
GIAFYROS,6/6/2019,35.32106389,25.10622778,21.12,22.26,20.54,26.11,29.97,31.87,16.99,15.9,10.49
GREVENIOT_VIOLOGIKOS,14/05/2018,40.098935,21.470819,16.76,15.87,16.62,22.47,22.47,26.77,10.88,8.84,7.31
GREVENIOT_VIOLOGIKOS,7/6/2019,40.098935,21.470819,19.19,16.32,15.91,25.94,25.94,25.94,11.49,9.33,4.86
GREVENIOT_VIOLOGIKOS,13/05/2021,40.098935,21.470819,17.85,17.13,14.01,23.75,25.38,27.75,12.04,9.1,0.46
GREVENIOT_VIOLOGIKOS,14/09/2018,40.098935,21.470819,20.48,21.1,22.78,24.48,28.42,31,16.37,13.48,13.48
GREVENIOT_VIOLOGIKOS,4/9/2019,40.098935,21.470819,23.16,24.37,25.57,28.17,31.45,36.23,18.82,18.55,15.9
GREVENIOT_VIOLOGIKOS,1/9/2020,40.098935,21.470819,27.57,25.82,24.52,35.06,35.06,35.06,18.66,16.73,14.53
GREVENIOT_VIOLOGIKOS,11/7/2021,40.098935,21.470819,25.71,26.88,24.84,32.03,35.75,37.67,20.17,17.56,8.59
GREVENIOT_VIOLOGIKOS,21/01/2020,40.098935,21.470819,1.49,2.79,2.08,4.84,10.01,12.42,-0.84,-2.16,-5.19
INDUSTRY,8/5/2019,38.3056496,23.6236035,14.15,15.24,14.07,18.33,23.2,25.9,10.24,8.9,5.84
INDUSTRY,6/5/2021,38.3056496,23.6236035,20.9,21.52,15.13,28.03,31.45,31.45,14.33,11.63,2.57
INDUSTRY,30/08/2019,38.3056496,23.6236035,23.98,25.5,26.05,29.12,31.29,39.05,19.29,19.29,17.93
INDUSTRY,27/08/2021,38.3056496,23.6236035,29.2,25.59,28.93,37.17,37.17,42.69,21.75,17.47,17.47
KALAVRITA,13/05/2020,38.04441678,22.12533243,18.1,14.89,12.16,24.25,26.73,26.73,12.04,6.19,3.17
KALAVRITA,17/04/2021,38.04441678,22.12533243,9.27,8.34,6.96,13.96,16.01,17.91,3.97,0.07,-1.23
KALAVRITA,27/08/2018,38.04441678,22.12533243,19.99,20.82,21.03,24.03,26.24,27.41,16.63,15.9,15.04
KALAVRITA,3/7/2021,38.04441678,22.12533243,22.59,25.46,20.5,27.75,33.6,33.6,17.88,17.88,10.17
KIFISOS_DW,5/6/2020,37.9847187,23.68301434,20.34,18.99,20.9,24.87,24.87,36.47,16.15,14.05,10.12
KIFISOS_MD,24/04/2018,38.0917672,23.7812483,18.15,16.2,14.97,25.49,25.49,26.89,10.87,7.85,5.17
KIFISOS_MD,21/04/2019,38.0917672,23.7812483,8.98,10.14,10.43,12.17,16.64,18.48,5.2,5.01,3.19
KIFISOS_MD,21/02/2019,38.0917672,23.7812483,8.66,6.19,7.66,15.03,15.03,16.42,1,0.29,-0.22
KIFISOS_MD,4/2/2020,38.0917672,23.7812483,9.78,8.83,6.47,15.92,15.92,15.92,4.6,2.04,-1.24
KIFISOS_MD,31/01/2021,38.0917672,23.7812483,10.58,7.78,8.1,15.01,15.01,19.68,7.16,-0.66,-2.5
KIFISOS_UP,24/04/2018,38.1069224,23.8100553,18.15,16.2,14.97,25.49,25.49,26.89,10.87,7.85,5.17
KIFISOS_UP,21/04/2019,38.1069224,23.8100553,8.98,10.14,10.43,12.17,16.64,18.48,5.2,5.01,3.19
KIFISOS_UP,6/5/2020,38.1069224,23.8100553,15.45,16.6,13.45,21.67,23.6,24.03,8.48,8.48,4.59
KIFISOS_UP,6/5/2021,38.1069224,23.8100553,20.13,20.87,14.83,26.78,30.6,30.6,14.54,10.73,1.31
KIFISOS_UP,24/08/2018,38.1069224,23.8100553,24.19,24.72,24.43,28.77,30.3,31,18.89,18.18,17.08
KIFISOS_UP,25/08/2020,38.1069224,23.8100553,25.67,25.32,25.79,30.76,31.89,35.33,20.71,18.4,18.4
KIFISOS_UP,15/09/2021,38.1069224,23.8100553,21.67,20.18,23.7,26.07,26.23,34.82,17.63,14.61,14.61
KIFISOS_UP,8/3/2018,38.1069224,23.8100553,13.47,11.67,9.2,18.47,18.47,18.47,8.83,1.43,1.43
KIFISOS_UP,21/02/2019,38.1069224,23.8100553,8.66,6.19,7.66,15.03,15.03,16.42,1,0.29,-0.22
KIFISOS_UP,4/2/2020,38.1069224,23.8100553,9.78,8.83,6.47,15.92,15.92,15.92,4.6,2.04,-1.24
KIFISOS_UP,31/01/2021,38.1069224,23.8100553,10.58,7.78,8.1,15.01,15.01,19.68,7.16,-0.66,-2.5
KLIMATIA,14/05/2019,39.709378,20.633256,12.74,12.52,12.46,16.39,21.48,25.54,8.98,2.97,1.08
KLIMATIA,1/6/2020,39.709378,20.633256,14.04,14.29,17.15,17.84,22.32,32.66,11.16,6.75,5.16
KLIMATIA,22/04/2021,39.709378,20.633256,9.06,9.53,9.13,13.34,16.24,17.92,3.29,0.77,-1.59
KLIMATIA,8/9/2018,39.709378,20.633256,21.05,22.43,23.19,26.21,30.73,31.12,14.69,14.18,14.18
KLIMATIA,5/9/2019,39.709378,20.633256,24.37,24.05,25.76,30.03,32.39,36.65,18.69,16.39,16.1
KLIMATIA,8/7/2020,39.709378,20.633256,23.96,25.02,21.33,29.53,32.25,32.25,16.69,16.69,11.35
KLIMATIA,9/7/2021,39.709378,20.633256,28.23,25.74,24.18,34.41,34.41,35.92,19.99,15.95,10.47
KLIMATIA,22/02/2019,39.709378,20.633256,7.08,5.2,5.68,15.07,15.07,15.46,-1.34,-2.66,-2.92
KLIMATIA,4/2/2020,39.709378,20.633256,7.34,7.14,4.59,11.91,12.93,13.53,2.94,-1.05,-4.06
KOILADA,15/05/2018,40.549144,21.714947,16.52,15.82,16.54,22.02,22.02,26.27,10.44,9.83,7.52
KOILADA,29/08/2021,40.549144,21.714947,24.54,24.24,26.56,30.37,30.83,37.06,18.3,17.74,17.4
KOILADA,24/02/2018,40.549144,21.714947,5.03,4.03,3.75,6.5,10.88,13.27,4.29,-2.59,-3.14
KOILADA,24/02/2019,40.549144,21.714947,-2.97,4.57,3.45,0.74,13.58,13.58,-5.43,-5.43,-6.88
KOILADA,21/01/2020,40.549144,21.714947,-0.44,1.4,1.12,3.69,9.26,11.5,-3.26,-3.26,-5.69
KOILADA,25/02/2021,40.549144,21.714947,7.75,4.43,2.66,14.06,15.6,16.66,1.24,-6.08,-17.54
KOSTARAZI,3/5/2018,40.43514962,21.32095144,18.06,17.86,15.1,23.1,25.21,25.87,13.61,9.18,1.23
KOSTARAZI,11/5/2019,40.43514962,21.32095144,13.13,11.63,11.19,18.42,19.55,24.93,8.22,4.45,1.58
KOSTARAZI,13/05/2021,40.43514962,21.32095144,16.95,15.67,12.54,22.71,25.17,26.42,11.24,8.06,-1.31
KOSTARAZI,15/09/2018,40.43514962,21.32095144,20.68,20.05,21.84,26.46,26.46,29.87,13.97,13.14,12.21
KOSTARAZI,17/09/2019,40.43514962,21.32095144,22.02,20.94,23.39,29.53,29.53,31.66,13.63,12.42,12.42
KOSTARAZI,1/9/2020,40.43514962,21.32095144,26.8,25.06,23.53,34.08,34.08,34.08,16.86,15.75,13.99
KOSTARAZI,29/08/2021,40.43514962,21.32095144,23.29,23.78,26.07,30.68,30.73,37.08,15.2,15.2,15.2
KOSTARAZI,24/02/2018,40.43514962,21.32095144,5.12,4.1,3.39,7.18,11.07,13.45,3.67,-1.89,-3.49
KOSTARAZI,25/02/2021,40.43514962,21.32095144,6.28,2.59,1.8,13.67,14.49,16.27,0.37,-9.02,-18.24
KOUSBASAN,6/5/2018,39.62813105,22.49352815,20.76,19.9,18.66,24.58,28.52,29.93,16.64,13.66,10.29
KOUSBASAN,9/3/2018,39.62813105,22.49352815,12.64,12.08,8.77,17.91,19.99,19.99,7.18,2.98,-1.52
KRYA_DW,12/9/2018,38.08636136,23.7662182,21.92,23.42,24.2,27.29,30.84,32.57,16.11,16.11,16.11
KRYA_DW,17/09/2019,38.08636136,23.7662182,21.88,22.06,23.79,27.13,28.35,31.49,16.67,16.67,16.67
KRYA_DW,8/3/2018,38.08636136,23.7662182,13.47,11.67,9.2,18.47,18.47,18.47,8.83,1.43,1.43
KRYA_DW,21/02/2019,38.08636136,23.7662182,8.66,6.19,7.66,15.03,15.03,16.42,1,0.29,-0.22
KRYA_DW,4/2/2020,38.08636136,23.7662182,9.78,8.83,6.47,15.92,15.92,15.92,4.6,2.04,-1.24
LASPO_DW,25/05/2018,40.94023,24.91563,20.98,20.96,19.63,23.67,24.28,25.09,16.87,16.68,13.04
LASPO_DW,8/5/2019,40.94023,24.91563,12.83,15.38,13.68,14.03,18.4,18.56,10.93,10.93,5.91
LASPO_DW,16/05/2021,40.94023,24.91563,16.85,16.41,15.27,19.49,20.5,22.63,13.65,11.68,6.34
LASPO_DW,13/09/2018,40.94023,24.91563,22.15,23.06,25.78,26.18,27.42,32.17,17.5,17.5,17.5
LASPO_DW,10/9/2019,40.94023,24.91563,23.8,25.01,26.31,26.64,30.74,33.09,20.33,20.3,19.1
LASPO_DW,10/9/2020,40.94023,24.91563,26.61,25.57,25.77,29.79,29.79,31.21,23.01,19.37,19.29
LASPO_DW,22/02/2019,40.94023,24.91563,9.08,7.09,8.49,12.7,12.7,14.96,5.03,2.39,2.39
LASPO_DW,17/01/2020,40.94023,24.91563,5.7,6.92,7.56,9.61,11.12,16.27,2.32,2.32,1.09
LASPO_UP,18/05/2021,40.972236,24.895455,17.5,16.66,15.59,19.95,20.5,22.63,13.28,11.68,6.34
LASPO_UP,13/09/2018,40.972236,24.895455,22.15,23.06,25.78,26.18,27.42,32.17,17.5,17.5,17.5
LASPO_UP,10/9/2020,40.972236,24.895455,26.61,25.57,25.77,29.79,29.79,31.21,23.01,19.37,19.29
LASPO_UP,23/09/2021,40.972236,24.895455,17.09,21.69,22.96,19.27,26.17,30.37,13.71,13.71,13.71
LASPO_UP,22/02/2018,40.972236,24.895455,6.8,7.25,7.53,8.12,11.41,13.83,5.62,3.25,-0.79
LASPO_UP,22/02/2019,40.972236,24.895455,9.08,7.09,8.49,12.7,12.7,14.96,5.03,2.39,2.39
LASPO_UP,17/01/2020,40.972236,24.895455,5.7,6.92,7.56,9.61,11.12,16.27,2.32,2.32,1.09
LASPO_UP,12/2/2021,40.972236,24.895455,12.92,11.67,8.3,15.34,15.34,15.34,9.6,6.24,-2.58
LITHEO_DW,21/05/2020,39.53782804,21.89974918,23.59,25.65,18.29,31.05,36.11,36.11,17.02,16.31,1.76
LITHEO_DW,9/5/2021,39.53782804,21.89974918,20.94,20.71,15.17,27.93,31.06,31.06,13.41,11.22,-0.59
LITHEO_DW,21/08/2018,39.53782804,21.89974918,26.38,26.8,26.66,31.87,33.32,38.17,21.28,18.6,17.51
LITHEO_DW,23/08/2019,39.53782804,21.89974918,27.7,26.29,28.04,34.38,34.38,37.46,20.21,19.03,19.03
LITHEO_DW,28/08/2020,39.53782804,21.89974918,27.12,27.44,26.83,33.39,34.31,38.83,20.19,19.08,16.8
LITHEO_DW,13/07/2021,39.53782804,21.89974918,28.75,29.07,27.83,33.56,36.65,39.83,22.44,21.98,13.02
LITHEO_DW,5/3/2018,39.53782804,21.89974918,12.34,6.74,7.25,19.04,19.04,19.04,7.09,-0.98,-1.25
LITHEO_DW,3/3/2021,39.53782804,21.89974918,6.55,9.27,6.73,10.76,19.35,20.13,1.14,1.14,-14.35
LOUDIAS_DW,25/05/2018,40.57743889,22.63039722,21.82,21.19,21.16,26.84,27.27,29.24,16.27,16.03,14.02
LOUDIAS_DW,13/07/2020,40.57743889,22.63039722,27.44,25.92,25.6,33.36,33.36,35.68,22.21,18.96,16.3
LOUDIAS_DW,2/3/2018,40.57743889,22.63039722,3.01,4.84,7.42,6.5,9.69,15.75,-1.72,-1.72,-1.72
LOUDIAS_DW,23/01/2020,40.57743889,22.63039722,3.29,3.59,3.8,10.09,10.73,12.16,-1.55,-1.81,-2.93
LOUDIAS_DW,5/2/2021,40.57743889,22.63039722,10.26,8.58,6.57,16.55,16.55,17.51,4.43,0.19,-7.12
MAKRY,25/02/2019,39.255325,22.146075,0.35,6.03,7.18,2.17,16.55,17.4,-1.73,-1.73,-1.74
MAKRY,21/02/2021,39.255325,22.146075,5.99,-0.17,6.66,12.92,13.07,20.72,-3.1,-15.99,-15.99
MAN,8/7/2020,38.125554,21.419929,25.72,26.9,23.7,30.18,33.73,33.73,20.91,20.91,15.2
MAN,7/7/2021,38.125554,21.419929,27.39,27,24.97,33.26,37.6,37.6,21.29,20.15,15.56
MAN,9/2/2020,38.125554,21.419929,6.16,8.78,8.61,11.79,14.87,15,0.92,0.83,0.09
MAN,26/01/2021,38.125554,21.419929,12.04,9.43,11.02,13.77,14.33,22.08,11.08,0.58,0.58
MAVRONER,24/05/2021,40.215563,22.562989,20.2,19.99,18.07,23.58,25.75,26.74,15.88,13.8,9.24
MAVRONER,13/09/2018,40.215563,22.562989,23.05,24.23,25.17,26.3,27.98,30.58,20.16,19.68,19.68
MAVRONER,6/9/2019,40.215563,22.562989,24.56,25.35,26.29,27.55,29.48,31.53,21.25,20.49,19.3
MAVRONER,14/07/2021,40.215563,22.562989,27.43,26.96,25.86,29.73,31.2,33.64,24.15,22.35,15.69
MAVRONER,21/02/2019,40.215563,22.562989,10.36,8.24,8.25,14.74,14.74,14.74,6.49,3.25,1.59
MAVRONER,5/2/2020,40.215563,22.562989,12.17,10.5,7.02,16.3,16.3,16.3,7.92,3.29,-2.06
MELISSA,7/5/2019,39.559138,22.647291,16.94,16.78,14.91,22.14,24.56,25.98,12.71,8.54,8.09
